formatted_index,formatted_id,cleaned_text,Annotation,oh_label,users,hashtags,links
4144-6965-4107-5249-92,4144-6965-4107-5249-92,RT  Call me sexist but I can't stand females being announcers for male sports.,sexism,1.0,@GrahHarwarddd,,
5689-6663-7929-5699-84,5689-6663-7929-5699-84,RT : Not a fan of this comic (too SJW-ish for me) but this is spot-on.,sexism,1.0,@ChloeSeashell,#WomenAgainstFeminism,http://t.co/fchqFYHkDB http://t.…
5636-0358-6031-3050-24,5636-0358-6031-3050-24,...who are mislabeled.,sexism,1.0,@feministlah @GreenWeiner,,
3975-7599-2685-7770-24,3975-7599-2685-7770-24,RT : Hats off to girls who light their own weed. I don't understand why most girls can't handle the simple mechanics of a ligh…,sexism,1.0,@Matt2theRios,,
4626-3617-4280-9089-92,4626-3617-4280-9089-92,"Don't worry, they don't care what you think. : Call me sexist but I despise female comedians and female rappers",sexism,1.0,@TommyWard15,,
5759-5350-4948-2650-24,5759-5350-4948-2650-24,"I dozed off and missed  let me guess, Kat was a see you next Tuesday? 😉",sexism,1.0,@idesequera,#mkr,
4365-6320-2998-9269-76,4365-6320-2998-9269-76,RT  The women are so much worse than the men at ski halfpipe,sexism,1.0,@jamesharries1,#truedat #notsexist #Sochi2014 #WinterOlympics,
5640-3321-8463-0309-76,5640-3321-8463-0309-76,". But, the idea they want to do ANYTHING but lecture with dubious facts they don't want challenged is exposed by their blocking.",sexism,1.0,@BlackOpal80,,
5755-9578-1303-9640-32,5755-9578-1303-9640-32,Kat needs to calm down with the crazy eyes,sexism,1.0,,#mkr,
4365-6322-7539-8040-32,4365-6322-7539-8040-32,RT  The women skaters can't fall and make it look graceful like the men,sexism,1.0,@nealcarr1,#notsexist,
4006-5661-9417-0060-16,4006-5661-9417-0060-16,"Nope, YOU'RE just gross, assface.  Girls are not allowed to participate in No shave November... I'm not sexist, you're just gross",sexism,1.0,@Cashyeww,,
4442-9494-5881-3299-84,4442-9494-5881-3299-84,RT  Call me sexist or whatever you'd like but I can not listen to a female calling or analyze a mens college basketball game.,sexism,1.0,@Mbrew87,,
3986-4935-5055-2880-00,3986-4935-5055-2880-00,"LOL OH YOU *TEE HEE HEE*  Yo fyi, I'm not sexist =_= i just like to piss off you girls x)",sexism,1.0,@akidaffendi,,
5755-9656-2966-9580-16,5755-9656-2966-9580-16,Shame Katie and Nikki .. Kat - you're going down,sexism,1.0,,#mkr,
5759-6218-0870-2629-76,5759-6218-0870-2629-76,"So happy the bae, Ash (and her perfect hair to match her perfect self), is back",sexism,1.0,,#mkr,
5645-7965-5643-3329-92,5645-7965-5643-3329-92,Single men cannot adopt.,sexism,1.0,@boxedariel @LostSailorNY,,
5696-1602-2954-7740-16,5696-1602-2954-7740-16,"RT :   I thought she was the leading manufacturer of that product, not a buyer...",sexism,1.0,@LostSailorNY @MT8_9 @morninggloria,,
4469-9947-9044-9520-00,4469-9947-9044-9520-00,RT  Am not sexist but most woman can't drive no offence girls your the best at everything else tho,sexism,1.0,@t21gud,,
5706-1366-2181-7980-16,5706-1366-2181-7980-16,I agree.  I can just spot them early.  I was right about Gaga.,sexism,1.0,@ratman720 @TrainInVainn,,
5634-4672-4459-7820-16,5634-4672-4459-7820-16,"When I ask them that verbatim question, they call me an abusive misogynist.  You?  Do you ever actually get an answer?",sexism,1.0,@IsabellaEscort,,
5659-4797-9463-6640-00,5659-4797-9463-6640-00,Best meme ever.  Yours?  Or where did you find it?,sexism,1.0,@LBigmann,,
5723-4025-0715-9310-08,5723-4025-0715-9310-08,Just read the  get through. Switching off.,sexism,1.0,,#killerblondes #MKR,
5759-5712-5144-4039-68,5759-5712-5144-4039-68,"Kat, you are a reprehensible individual",sexism,1.0,,#MKR,
5755-9640-8155-1690-24,5755-9640-8155-1690-24,I'm gonna gouge my eyes out if this bitch doesn't get off,sexism,1.0,,#mkr #catandandre,
5706-2998-1950-3779-84,5706-2998-1950-3779-84,"NM.  Sorry, didn't read your TL first.  I see you are not a feminist.",sexism,1.0,@CharliceHurst,,
5660-6977-4132-9699-84,5660-6977-4132-9699-84,RT : Pretty sure that  episode of law and order is basically the new Reefer Madness. Holy actual fuck this exists.,sexism,1.0,@jjordon96,#gamergate,
5723-2875-1775-6830-08,5723-2875-1775-6830-08,Zebra undies  chic in pink dress,sexism,1.0,,#MKR,
5755-9675-1224-0780-16,5755-9675-1224-0780-16,Kate is a bitch,sexism,1.0,,#mkr,
4794-2992-9122-0129-92,4794-2992-9122-0129-92,RT : Song if you're guna hit someone don't punch them like a girl,sexism,1.0,@NathanPoole3,#WasteOfARedCard #NotSexist #10SecondHeadLoss,
5767-4010-8843-5000-32,5767-4010-8843-5000-32,Name that state.,sexism,1.0,@CassandraYoung,,
5641-2588-4404-0849-92,5641-2588-4404-0849-92,.  ...women who are actually charged/convicted of it.  It's almost NEVER prosecuted. Cops just close the case.,sexism,1.0,@abnormalcybias @manishlimbu532,,
4763-9467-0356-8490-24,4763-9467-0356-8490-24,"RT : I'm not sexist but if there was a  then we'd get criticised, even though some of the  supporters de…",sexism,1.0,@Jord_Is_Dead,#YesAllMen #YesAllWomen,
5174-3098-1524-2179-84,5174-3098-1524-2179-84,"RT : I m not sexist, but having a female as the head of the Secret Service is the one thing I believe is err. Men's reflexe…",sexism,1.0,@realalexander57,,
5759-5822-2709-7720-32,5759-5822-2709-7720-32,I hope Kat gets Ebola and then hit by a train followed by a smack in the ugly face with a shovel,sexism,1.0,,#mkr #katandandre #mkrkat,
5767-1183-7636-5429-76,5767-1183-7636-5429-76,...with a flat face.  The nose = a bay window.,sexism,1.0,@nonirishpaddy @reverenddg,,
5723-3169-3685-6540-16,5723-3169-3685-6540-16,Are you kidding me? These girls on  didn't cook their own tomatoes or peppers?!?,sexism,1.0,,#MKR,
5723-4205-9601-8010-24,5723-4205-9601-8010-24,"wait, that back shot of nikki in the kitchen... she's wearing blue knickers?! honey, no. 🙅🙅🙅",sexism,1.0,,#mkr #VPLonextreme,
5759-6236-9576-1489-92,5759-6236-9576-1489-92,Big news! Wait does kat actually still think she can cook?,sexism,1.0,@initials_games,#mkr,
5671-1610-5484-0789-76,5671-1610-5484-0789-76,Me2. Never more patriotic than when I read people have gone to jail for free speech in supposedly democratic Western nations,sexism,1.0,@antifempsycho2,,
5723-2712-6487-0480-00,5723-2712-6487-0480-00,That Emma chick from  is a total,sexism,1.0,,#MKR #BumnyBoiler,
5723-5430-0564-7829-76,5723-5430-0564-7829-76,RT : Colin says the meat in the thigh was moist &amp; tender ??? Are you talking about the main dish or Nicki's thighs ?,sexism,1.0,@sales88194029,#MKR,
5698-8049-2436-1029-76,5698-8049-2436-1029-76,RT :,sexism,1.0,@Dekashoko @theesadiemarie @MT8_9,,http://t.co/3u6PChDs6f http://t.co/rgjJNBUtAo http://t.co/kAzMqMyn3Q http://t.co/ROSx40h9t6 http://t.…
5723-4115-2348-6970-24,5723-4115-2348-6970-24,Sassy...? More like femme bots than killer blondes...,sexism,1.0,,#mkr,
5635-5495-1742-6520-32,5635-5495-1742-6520-32,"Do you think implying someone can't get laid is ""sexist"" or ""abusive""?",sexism,1.0,@ChristinaLoken1,,
3872-5608-4374-6389-76,3872-5608-4374-6389-76,RT  That woman reporter on Soccer Saturday hasn't got a clue,sexism,1.0,@Jordan_Atkinson,#annoying #notsexist #thetruth,
5755-9795-9649-2140-16,5755-9795-9649-2140-16,Kind of want to jump through my TV and punch Kat in the face. Hope other contestants vote strategically for her now.,sexism,1.0,,#bitch #mkr,
4742-4710-0897-5749-76,4742-4710-0897-5749-76,SO CLEVER : How are girls so bad at math when they know so much about hair volume and the volume of their mascara,sexism,1.0,@Billy_K11,#NotSexist,
4010-1044-4971-6800-00,4010-1044-4971-6800-00,Because football is biological now!  I don't tweet about periods. Women shouldn't tweet about football.,sexism,1.0,@OfficialBeech,#notsexist #truthhurts,
5628-3197-5674-0400-00,5628-3197-5674-0400-00,Take a guess...what %?,sexism,1.0,@g0ssipsquirrelx,,
4807-0562-7493-1180-16,4807-0562-7493-1180-16,"RT :     Women drivers, what? I'd say we kick ass.",sexism,1.0,@MMMotorsports @ChaseDahlaBillz @YesYoureSexist @keatonwessman @CJ_Obray,,http://t.co/3N77tA5Z…
5655-1896-8048-6110-08,5655-1896-8048-6110-08,OK.  Men have fewer legal rights in EVERY western nation today.  Get to work...,sexism,1.0,@failedmgc,,
5580-5157-5827-2839-68,5580-5157-5827-2839-68,RT  I'm not sexist but I'm pretty positive I have no female teachers this semester,sexism,1.0,@geemichelleex3,,
5608-2835-9559-9050-24,5608-2835-9559-9050-24,.  Not true.  Feminism is also about getting free stuff and using benevolent sexism/chivalry to their advantage.,sexism,1.0,@tim_geelen @eaballesty,,
5763-9919-2844-8199-68,5763-9919-2844-8199-68,"for their ""trolling""  and exposing their hypocritical whining about men using  or .",sexism,1.0,,#ThankAFeminist #LetsTalkMen #EverydaySexism #YesAllWomen,
5001-1438-9966-8030-08,5001-1438-9966-8030-08,RT : Women who disavow feminism in the name of ~advocacy~ for ~men's rights~...,sexism,1.0,@cheuya,,http://t.co/ZyhosbrFFf
3854-4058-5462-4730-24,3854-4058-5462-4730-24,"RT : ""I want equal rights, but I still want your seat on the bus, and you still pay for all dates, and no sexist jokes!"" -ig…",sexism,1.0,@MyDearWormwood,,
5723-3522-8624-0600-32,5723-3522-8624-0600-32,Y'all made one point more... Calm your tits,sexism,1.0,,#MKR,
5759-5471-4040-2339-84,5759-5471-4040-2339-84,Krazy-Eyes Kat has tickets on herself and her cooking.,sexism,1.0,,#MKR #mkr2015 #krazyeyeskat,
4079-9380-0494-0469-76,4079-9380-0494-0469-76,Like computer programming?   Im not sexist butttttttttttttt I don't fuck with womanly jobs,sexism,1.0,@TannerLeeCook,,http://t.co/RXBeH9zwA0
5352-0751-2883-3600-00,5352-0751-2883-3600-00,RT :  good I hope so.,sexism,1.0,@Grasspunch @YesYoureSexist,#InvertedAndInserted #SheWasTouched #TeamLeftItIn #Grecklodon,
5712-9268-5832-7249-92,5712-9268-5832-7249-92,"I apologize to  for my pissbaby mantears over innocent men in jail, I didn't know u had fake POCKETS?!",sexism,1.0,,#EverydaySexism,http://t.co/iai5Mk9wFc
5755-9715-9904-5100-16,5755-9715-9904-5100-16,"RT : Arghhhhh I want to kick in the television set right now, Kat you despicable rat",sexism,1.0,@BrandonMcKenzie,#MKR,
4878-0260-0431-9559-68,4878-0260-0431-9559-68,"RT : I'm not sexist, when women do something notable besides give birth I'll give them the acknowledgement they deserve",sexism,1.0,@eddieabell,,
5721-4533-5302-1649-92,5721-4533-5302-1649-92,"Social Justice Warrior AKA the liberals/feminists who are so ""tolerant"" they tolerate nothing &amp; want to impose their views on world",sexism,1.0,@kittoms,,
4405-5349-9395-2400-00,4405-5349-9395-2400-00,Yeah shit 12 year olds are not qualified at all.  I'm not sexist but I would never vote for a girl president,sexism,1.0,@CarloOrtega8,,
5432-3625-1994-6860-16,5432-3625-1994-6860-16,"The MAJORITY are doing all the work.  Not sexist, but majority of girls are useless in group projects lol.. MAJORITY",sexism,1.0,@itZ_sivZ,,
5756-0603-7916-4259-84,5756-0603-7916-4259-84,"I hope these blonde girls make it thru, not great cooks but they aren't as judgemental as that WA lady",sexism,1.0,,#MKR,
5710-0423-9553-6629-76,5710-0423-9553-6629-76,"RT :  is a protection racket. Except nobody can actually guarantee your brand any safety as the ""movement"" is …",sexism,1.0,@uberfeminist,#TwitterFeminism,
5759-5936-5254-9429-76,5759-5936-5254-9429-76,"“: Krazy-eyes Kat needs a kick in the ku...
 ” See this one  😂",sexism,1.0,@jaccidental @JennaWilkins,#MKR #mkr2015,
5639-0712-1633-5909-76,5639-0712-1633-5909-76,. I know little more than I just told you. I just thought her smiling face of hypocrisy/misandry epitomized modern feminism.,sexism,1.0,@BlackOpal80,,
5723-3248-7608-6759-68,5723-3248-7608-6759-68,"""We've proven we're not just dumb blondes and pretty faces."" True, not ""just""...",sexism,1.0,,#MKR,
5725-1988-2740-4080-00,5725-1988-2740-4080-00,Flyers can never get all 3 phases in sync.  Have had great forwards.  Had great D in 2010. But never find the G.  If they do,sexism,1.0,@DQTwitchStream,,
5755-9565-0655-4979-84,5755-9565-0655-4979-84,CONVINCED THAT KAT IS SATAN,sexism,1.0,,#MKR,
5543-3681-1955-1550-08,5543-3681-1955-1550-08,"Like, that's not even a clever joke???  I'm not sexist, all my favourite films have lesbians in.",sexism,1.0,@FootballEars,,
4105-7758-8759-6990-08,4105-7758-8759-6990-08,"So I assume you won't be having children, because that is a 24/7 job.  call me sexist but my wife will not have a 9-5 job.",sexism,1.0,@AlexDramaAklilu,,
5649-0806-9126-4140-16,5649-0806-9126-4140-16,Is saying that sexism?,sexism,1.0,@manimeister15,,
5699-0030-7574-0789-76,5699-0030-7574-0789-76,"No one is assuming.  They have the ratings, the click numbers, etc.",sexism,1.0,@NotChrisSmith,,
5698-5059-2476-1720-32,5698-5059-2476-1720-32,"RT :    ""Teach your sons to respect women"" ... ""My moms a slut""",sexism,1.0,@BEzure @TamedInsanity @MT8_9 @Noin007,#epicfail,
5641-5265-0803-8680-32,5641-5265-0803-8680-32,". No question. Feminists have the media. Did you see any mention of Clem Fords OPEN bigotry, etc?  Nope. ""Narrative"" is all.",sexism,1.0,@ListenToRaisin,,
5628-3967-9423-4880-00,5628-3967-9423-4880-00,Let's test that...,sexism,1.0,@Ali_East_West,,http://t.co/Q518iRDd3B
5408-9010-3603-0320-00,5408-9010-3603-0320-00,RT : I'm not sexist but don't go around saying WEMON are top shit and yous run the world. When it's MEN that literally run …,sexism,1.0,@gymalwaysliftin,,
4747-2098-0145-6679-68,4747-2098-0145-6679-68,RT :  doesn't make me sexist. I have a right to an opinion. I believe in equality for those who are equal. Man or wo…,sexism,1.0,@CalebKn @YesYoureSexist,,
5395-2391-0983-6229-76,5395-2391-0983-6229-76,"RT  I'm not sexist, but a girl driving a truck to me is weird, but if you wanna look dyke, by all means.",sexism,1.0,@THECASEYLACEY,,
5723-3733-7318-8179-84,5723-3733-7318-8179-84,Is  sexist then? Four of the six teams in the fourth instant restaurants are an all-female team.,sexism,1.0,,#mkr,
5723-3089-5077-7159-68,5723-3089-5077-7159-68,RT : Nice arm pit vagina,sexism,1.0,@myallsw,#MKR,http://t.co/VkBHQCwlJW
5685-9673-8749-1619-84,5685-9673-8749-1619-84,RT : I just got called sexist...because I get paid the same as guys and I'm not a sheep to the feminist movement..ok  @…,sexism,1.0,@CeeJayCraig @kaytugs,,
5749-0287-1524-6670-08,5749-0287-1524-6670-08,Jodi Arias.  Convicted murderer.,sexism,1.0,@ChrisJenki,,
5723-3073-5387-8650-24,5723-3073-5387-8650-24,"RT : The definitions of ""models"" and ""butchers"" are really loose nowadays",sexism,1.0,@JakeChatty,#MKR,
4479-2111-8297-3500-16,4479-2111-8297-3500-16,"RT : Call me sexist or whatever but men shouldn't telecast women sports, and women shouldn't telecast men sports.",sexism,1.0,@TayRaeAye,#sorrynotsorry,
4334-0961-6681-0010-24,4334-0961-6681-0010-24,RT  I'm not sexist but I think sexism is hilarious,sexism,1.0,@screamingfuck,,
5671-1639-6518-4490-24,5671-1639-6518-4490-24,Two people went to jail in the UK for criticizing feminists.,sexism,1.0,@antifempsycho2,,
4357-9330-4899-1660-16,4357-9330-4899-1660-16,*most boys  I'm not sexist but all the internet does is show that most girls don't know how to form their own opinions.,sexism,1.0,@ihatethiskid,,
5759-4824-4418-6339-84,5759-4824-4418-6339-84,Oooh.  applications for 2016.  Can I sign up to be the bitchy cunt.,sexism,1.0,,#mkr #cuntfacebitch,http://t.co/nXcRIWYLa0
4888-1020-2477-9120-00,4888-1020-2477-9120-00,RT  you are what's wrong with America. Periods aren't excuses to go home early.,sexism,1.0,@noshirtkurt_,,
4405-5416-2204-3280-00,4405-5416-2204-3280-00,"RT : I'm not sexist (cough) the only thing worse than a female Sunday league ref, is a female Sunday league ref with her husband …",sexism,1.0,@1Who_Am_I,,
5635-9954-5805-0499-84,5635-9954-5805-0499-84,"Why do you judge on genitals, rather than merit?  If a man works in an 80% female workplace, should he cry discrimination?",sexism,1.0,@hayleyjoness,,
5570-4386-6340-0410-24,5570-4386-6340-0410-24,RT  Call me sexist but I honestly cannot watch a sporting event with a woman commentator,sexism,1.0,@Doormat22,#sorrynotsorry,
5669-7641-1328-8480-00,5669-7641-1328-8480-00,...who is arguing that?,sexism,1.0,@ChubsSays @comattwow,,
4286-4723-2976-3390-08,4286-4723-2976-3390-08,RT  im not sexist. but... it does bring a tear to my eye when i see a woman successfully reverse into a parking space.,sexism,1.0,@Laarrma,,
4214-2244-5585-6579-84,4214-2244-5585-6579-84,"direct quote from OP: ""When it comes to learning i prefer a male"" so nice try",sexism,1.0,@inkiebird @JustMarn,,
5250-8031-0862-8560-00,5250-8031-0862-8560-00,RT  I fucking hate rich ass snobby women that don't know there place in front of men!,sexism,1.0,@bam_bambam3,#notsexist #justventing,
5684-0292-1521-5900-16,5684-0292-1521-5900-16,"No, sorry, even the rosiest definition of feminism is still unequal.",sexism,1.0,@UntouchableShe,,
5703-9010-4193-1139-84,5703-9010-4193-1139-84,Nope.  Sorry.,sexism,1.0,@charlestrakshel @libertycapent @Sargon_of_Akkad,,
4681-7680-7187-8529-92,4681-7680-7187-8529-92,Just because I think women don't have human rights,sexism,1.0,,#DoesntMakeMeSexist,
5651-5007-3261-4080-00,5651-5007-3261-4080-00,RT :    This tweet deserves more love. It's a good point.,sexism,1.0,@TehMenz @MT8_9 @brenbarber @MadMax9990,,
4279-5955-3930-4490-24,4279-5955-3930-4490-24,"You have a problem.  Call me sexist, but I just can't enjoy a game as much with a woman announcer calling it",sexism,1.0,@bradwall3,,
5693-4974-5828-8890-24,5693-4974-5828-8890-24,"...she is painfully stupid, Ben.  Sorry.  It's now hurting my brain...",sexism,1.0,@BristolBen,,
5725-1432-5371-4940-16,5725-1432-5371-4940-16,"Picked the Ducks to win Cup before season...but that was thinking Gibson would be great. Might pick Hawks nows, but...Ducks in it.",sexism,1.0,@VCR_Blog,,
4105-7472-3026-6609-92,4105-7472-3026-6609-92,YOU'RE SO POPULAR  Just snapchatted every girl in my phone and told them to make me dinner. Lol,sexism,1.0,@isaaaacdavid,#notsexist,
5640-4958-7896-5939-84,5640-4958-7896-5939-84,"Hmm..possible.  I don't read tabloids. I just know he boxes.  Another guy had one.  Donald Trump.  Diva like, right?",sexism,1.0,@bmackillopthio,,
5759-5814-1386-4120-32,5759-5814-1386-4120-32,Oh Kat you do something new every night to make yourself look even more like a hateful twat!,sexism,1.0,,#mkr #karmaisabitch,
