formatted_id,cleaned_text,Annotation,oh_label,users,hashtags,links
4789-9642-4273-5640-32,"yeah  would never!  i'm not sexist but women please just stop tweeting about football, we don't tweet about cooking",sexism,1.0,@GordonRamsay @jarvee23,,
5664-6384-2520-0149-76,thanks for heads up.  i watched it.  good stuff.,sexism,1.0,@DaftBrian @Sargon_of_Akkad,,
5642-3486-4980-1400-32,i have about 12 like that.  would be hilarious if she didn't need help so bad.,sexism,1.0,@HumanistFury @ListenToRaisin @BristolBen,,
5345-0686-5930-2970-24,rt : i'm not sexist but i'd never get my hair cut by a women just like i'm not racist but i'd never eat chicken fried by a white p…,sexism,1.0,@Vonta624,,
5755-9645-1809-5260-16,can't believe  are still in the comp,sexism,1.0,,#cuntandandre #mkr,
5620-2408-3798-6469-76,rt :   ranch dressing on pizza? wtf!?!??! no pineapple was bad enough from these monsters!,sexism,1.0,@ThatFrancopoli @MT8_9 @Hacks4001,,
5723-3063-0282-7809-92,"i almost hope someone at the table mocks the  because their deconstructed lemon tart looks like crap ""just like us""",sexism,1.0,,#KillerBlondes #MKR,
5759-4931-3760-5669-76,really wish kat would just go to sudden death full stop.,sexism,1.0,,#MKR,
5759-6327-9274-6030-08,i hope kat (the cat) and andre lose and leave the show. kat is a nasty piece of work who can't win fairly,sexism,1.0,@mykitchenrules,#MKR,
5755-9735-5476-5169-92,this isn't even about the best cooking right now. ugh.  i can't wait for things to get tougher so we can see kat and andre sweat.,sexism,1.0,,#mkr,
3837-3055-8863-2899-84,rt :  okay fuck off my shit pussy,sexism,1.0,@SxFlint93 @YesYoureSexist,,
5723-3403-8163-1859-84,well ya standards are pretty low bitch,sexism,1.0,,#MKR,
4771-4314-2475-3909-76,rt :   typical woman sticking her nose in,sexism,1.0,@Deanowen118 @YesYoureSexist @PhilDoran21,,
5695-3577-9170-5989-76,...rights plural...,sexism,1.0,@GRIMACHU @avacadosoup,,
5573-5757-4169-6940-16,she is lying.,sexism,1.0,@drimranqamar,,
5543-3692-3099-9879-68,"you can shut the hell up about it, though.  i'm not sexist, i just can't control how much i love big butts.",sexism,1.0,@SicknessTheDick,,
3950-1134-8762-8659-84,"rt : call me sexist, but if you need a specific training segment for coaching women, it defeats the purpose of equality across…",sexism,1.0,@MKriegbaumJr,,
5633-7634-3338-1889-92,"you need serious help, gags.  i hope you find it.",sexism,1.0,@UseUrTongue,,http://t.co/W1u9n2sjMh
5765-3559-9730-9460-48,"mmmm good luck  😄 let us know how you go? still think u &amp;  should enter  😄 more cooking, less bitching mmmm",sexism,1.0,@LisaMRomano @garydlum,#MKR,
5723-3488-0010-3340-16,"these bitches on  bragging about being models, with faces like that, what the fuck are they actually modeling, socks?",sexism,1.0,,#MKR,
5762-0545-8471-5299-84,...good luck to you with that.,sexism,1.0,@HumanistFury @Femitheist,,
5723-3960-7829-7950-08,guess one of em isn't too bad ;),sexism,1.0,,#mkr,
4927-7186-4780-2309-76,rt  i'm not sexist but feminists annoy the shit out of me,sexism,1.0,@m13rcus,,
5651-4911-8151-2659-84,".  hard to say w/o knowing if avg. welfare w/o a dad is &gt; or &lt; avg. cs payment.  if less, it would reduce incentive.",sexism,1.0,@Femitheist @ktonieskacze,,
4269-6597-2612-7059-84,"""simple things please simple minds.""  i'm not sexist but dammit, the best jokes are.",sexism,1.0,@pumpkinking39,,
5402-6181-5792-7059-84,"88% of restaurant dishwashers are men:   call me sexist, but doing dishes isn't a mans job.",sexism,1.0,@TAdams1604,,http://t.co/y6xi08Nt9Q
5723-3481-3102-9029-76,katie and nikki may not be going home but 57/100 still isn't that impressive. i wouldn't be happy about that score you smart ass bitch.,sexism,1.0,,#mkr,
5695-1760-2017-5749-76,"rt : .  maybe people are saying the school system is failing, because the school system is failing. @…",sexism,1.0,@HarryIsaacJr @SexyIsntSexist,#GamerGate,
4870-0788-4757-0700-16,"rt : half the time when i read a girls tweet i read like the dude in ""sh*t sorority girls say"" video on youtube.  …",sexism,1.0,@ZStonecipher,#notsexist #j,
5755-9673-1020-1280-00,no. no no no no no no no. get kat and her stupid cat's bum mouth off my television.,sexism,1.0,,#mkr,
5723-2804-3164-7989-76,"""promo girls"" is just a euphemism for escort, right? cos i'm seeing a theme tonight.",sexism,1.0,,#MKR,
5631-5531-1436-2430-08,who said that?,sexism,1.0,@kmx1974,,
5755-9646-0332-4330-24,kat has no class and a bad bra,sexism,1.0,,#cuntandandre #mkr,
5759-5034-6415-0179-84,"""i'm trying so hard to be charming"" - annie.

i have nothing to add.",sexism,1.0,,#mkr,
4797-2446-7447-2960-00,rt :  male led empires usually fall do to listening to wifey or more often mom which shows who was really in runni…,sexism,1.0,@pwreclive @YesYoureSexist,,
5631-2395-3301-2010-24,rt : ten things  really don't care about,sexism,1.0,@FrankWorleyPR,#feminists,http://t.co/0iDiNJgljE
4181-9305-8153-2629-76,"rt  call me sexist, but hearing a woman do play by play for a football game just sounds off to me",sexism,1.0,@jaykyew,,
5041-0647-0083-1459-84,"rape is not a synonym for ""depleted.""  just raped my bank account with tuition.",sexism,1.0,@Aarcayne,,
5635-0403-6981-1420-16,stupid. got it.,sexism,1.0,@kmx1974,,
3955-8454-7145-7770-24,rt  im not sexist but it seems like females never have valid opinions when it comes to sports,sexism,1.0,@_dylanmills,,
4742-6112-6209-7530-24,rt :   don't worry ror i get the feeling that most feminists are just jealous of men..,sexism,1.0,@Connorsmart3 @YesYoureSexist @rorybrown_mufc,,
4377-3768-0441-3150-08,"""i'm not sexist, it just so happens that i only complain about quality when it's women playing, ignoring all historical context.""",sexism,1.0,@Barnflake,,
5759-7131-9956-7050-24,i hope kat breaks both of her ankles.,sexism,1.0,,#MKR,
5699-7432-1545-9409-92,"rt :  seriously, what rights don't you have, and why can none of you answer that question?",sexism,1.0,@mistaphill,#AskAWhiteFeminist,
5011-4033-7080-1400-32,rt  guys be better then women in everything !! not sexist but it's just coz we are competitive as hell,sexism,1.0,@king_dani3,,
4108-2918-9776-8259-84,"whoa, a rare shit gem in the sewer.  i'm not sexist i just really hope i don't have a daughter",sexism,1.0,@Brettonme,,
5759-5835-7829-2350-08,"rt : fuck you kat, dumb bitch",sexism,1.0,@hellokittyx958,#MKR,
5628-0902-9882-5560-32,rt :  do you realize how powerful feminism really is?,sexism,1.0,@RationalMale,#QuestionsForMen,http://t.co/xb0e1KiEfs
5656-1497-2995-3909-76,"was that yours?  mine was cs is enforced (10,000's of men in jail) while visitation (these 1.05 examples aside) is not.",sexism,1.0,@AnonMnom,,
5395-2337-4163-0460-16,"rt  i'm not sexist, but personal opinions shouldn't be considered sexist remarks (in almost all cases)",sexism,1.0,@Strubbestition,,
3890-8234-6080-5749-76,fuck off  and call me sexist but females tryna b president.just stop. there's a reason why it's called the founding fathers .,sexism,1.0,@julescarbonaro,,
3955-8415-5100-0120-32,rt  where the women should be,sexism,1.0,@Rhys_Dempsey29,#notsexist #justfunny,http://t.co/PdfuIvUyG8
5755-9687-4180-1120-00,"kat, a massive c*nt. the biggest ever on",sexism,1.0,,#mkr #cuntandandre,
5670-2716-1979-0320-00,rt :  irony,sexism,1.0,@SomeKindaBoogin,#WhatFeminismGaveMe,http://t.co/NsSXyZJXfk
5761-5237-0226-2010-24,"whatya know, kat is still a cunt!",sexism,1.0,,#MKR,
5608-1837-0002-4400-00,"yes, men are never dramatic on twitter.   only suspects are white early 20's females.",sexism,1.0,@ThatDrTomGuy @CameronMines,#NotSexist,
4054-6454-0692-7630-08,"rt  i'm not sexist but a woman should not be commentating on rugby, it's just not right",sexism,1.0,@ChazSpence1,#ScotlandvsAustralia,
5338-4128-2561-7489-92,"rt : there are far more bigger problems than sexism out there in the world, i'm not sexist and none of my friends are either",sexism,1.0,@JoeHoganCornwal,,
5690-0853-4463-1230-08,rt : so let me get this straight  who weaponised tweets to have people fired is now a victim of twitter ? http…,sexism,1.0,@ScottMclelland @adriarichards,,
5723-3767-6713-5130-24,if only this sasquatch had wings to help these girls fly out of the whole they've dug for themselves,sexism,1.0,@mykitchenrules,#mkr,
5028-2729-6219-4680-32,rt  nah im not sexist but female rappers cant.,sexism,1.0,@TheLiamJohnson,,
4206-3221-6406-7210-24,rt  not sure women's darts should be on tv unless these too are just really bad! seen better in the pub,sexism,1.0,@JoeParker45,#notsexist #justshocking,
5756-2864-5877-7479-68,rt : “: i think sheri read my tweet from last night and got help with her makeup ” she looks great,sexism,1.0,@KathTonkin @SageOfSichuan,#MKR,
5703-8829-7500-9219-84,rt :      you mean the voices in their head...nobody cat calls these fucking el…,sexism,1.0,@mistaphill @JustLaurenB @GGmad_cat @JulianDavis @clitbabe @MT8_9,,
5706-6657-4006-3580-16,i know...julianne moore's pudgy little sister is severely overvaluing herself here...,sexism,1.0,@mistaphill,,
5692-5649-6686-4570-24,"rt : the reality is that the caliphate is more attractive than your ultra-liberal ""safe space"", and that's too embarrassing to…",sexism,1.0,@uberfeminist,,
3950-1059-6669-6280-32,"women need to stop being called ""girls,"" shit.  girls need reassurance not real men. i'm not sexist just practical and observant",sexism,1.0,@HussMiawad,,
5633-6634-9024-4240-00,i know it's hard for a jihadi bitch to understand but reading comprehension is all that is required.,sexism,1.0,@semzyxx @owais00,,
5707-0146-8778-3939-84,rt :  i asked that question recently and actually got an answer,sexism,1.0,@facerealitynow @MT8_9,,http://t.co/oD98sptcGT
5756-1674-7493-0160-00,rt : why wouldn't the other teams score up when they know kat is being strategic? fuck you all... weak bitches!!!!!!!!!!! #…,sexism,1.0,@Itsjust55496420,,
5659-8465-8337-5749-76,...to racists.,sexism,1.0,@DazzyTheMermaid @Bbrad5150,,
5696-2322-7816-9400-32,mary koss.  seriously...,sexism,1.0,@HeatherMoAndCo @Shermertron,,
5684-0112-5080-2160-00,"this is why i find the ""antifeminist women just want male attention"" argument moronic...as if there aren't better ways to get that.",sexism,1.0,@Noin007,,
5580-5154-4118-3459-84,rt  lol swear im not sexist but most a yall chicks be dumb af,sexism,1.0,@FuxkRello_,,
5102-5476-0684-1880-32,rt  im not sexist but women shouldnt be allowed to drive.,sexism,1.0,@Wi5hy,,
5642-2834-1918-8880-00,"they are mostly borderlines, yes.  w/ mucho npd mixed in... &amp; lots of bipolarity.",sexism,1.0,@HumanistFury @ListenToRaisin,,
5755-9557-5862-6940-16,"have some tact, kat!",sexism,1.0,,#MKR,
5759-6180-2103-7299-84,annie's never cooked on a bbq before. see...she is an alien.,sexism,1.0,,#MKR,
5666-5368-7032-8400-00,rt :  be sure to employ double standards to excuse your bigotry. no one will notice.,sexism,1.0,@Oneiorosgrip,#adviceforyoungfeminists,http://t.co/9wvQH…
5011-4058-0685-3409-92,"*gag*  i love females but i swear everyone someone comes close to hittin my car, i look and it's a female.",sexism,1.0,@kissntheclown11,#NotSexist,
4670-6386-1678-3089-92,back at you douche  mannnn i'm not sexist but if you a female &amp; you can't cook,sexism,1.0,@GrindMode407,#KillYaSelf,
4909-2715-6608-7820-16,"rt :   nice meme you fag, it's part of mythology and making a female thor is an retarded try to car…",sexism,1.0,@AriaAkariCo @YesYoureSexist @IWUWildcat85,,
5755-9614-9916-1799-68,kat you stupid bitch,sexism,1.0,,#mkr,
5755-9557-7540-3790-08,kats got the crazy eyes going on tonight,sexism,1.0,,#MKR,
4673-9136-5530-1329-92,"rt  please, let's hear the woman's perspective on a sporting event. that went well",sexism,1.0,@Joey_Eitner,#notsexist #justobservant,
5723-3992-8408-9649-92,not to mention these same girls on  have super inflated egos considering they didn't cook that well and aren't very nice,sexism,1.0,@_saral93,#MKR,
5662-5238-8529-7619-84,you mean it shouldn't be?  because it is consent to parenthood for men today.,sexism,1.0,@OzyRatisbon,,
5684-0680-1965-8510-08,"no, feminism lobbies to have equality vetoed, actually...",sexism,1.0,@UntouchableShe,,http://t.co/ZsmzUXIbH5
4612-9114-9068-4849-92,"""just don't"" = the sum total of your unconscious biases  i'm not sexist but i just dont like female singers haha",sexism,1.0,@NoPromises_,,
5759-5345-5757-4019-84,i thought noone was eating the meatballs. who's annie even talking to? her imaginary friend??,sexism,1.0,,#mkr,
5755-9568-2163-0979-84,kat has to be the biggest bitch around,sexism,1.0,,#MKR,
4673-9102-0326-3219-84,is a woman. just can't stop talking.,sexism,1.0,@anandkothekar,#ArnabGoswami #NotSexist,http://t.co/5a8IkXqSIx
5666-2961-6367-1859-84,rt : so  is a self-declared sexist and says she's the face of . is feminism = sexism?,sexism,1.0,@ItalyGG @Spacekatgal,#feminism #GamerGate,http://t.co/2…
5755-9715-3868-8659-84,,sexism,1.0,,#mkr #katIsAWanker,http://t.co/of1oz9A52K
5671-2407-0727-4179-84,you seem like a nice girl. i just ask that u dig a little deeper into what feminism actually says/does vs what they claim.,sexism,1.0,@abillionjillian,,
4895-1537-9710-9100-16,"rt  i'm not sexist, but having thor be a woman in the new comics is an idea i'm not so with.",sexism,1.0,@OfficialReplayy,,
5702-7254-7494-8869-76,"rt : if you don't negotiate good salary going in, it's difficult to make that up later.    …",sexism,1.0,@scout_nj @njemm008 @gabystama @MT8_9 @JimyIsAHappyB,,
5265-0566-6434-0689-92,rt  i'm not sexist but i hate all female rappers.,sexism,1.0,@Lord_Marx,,
5755-9634-0685-6359-68,i hate kate &amp; andrea,sexism,1.0,,#mkr,
4742-4721-2126-3189-76,"fuck off forever, dickweed. :  women can't park.",sexism,1.0,@RedDogRoberts @LtotheEWIS,#notsexist #fact,
5635-9537-9275-7560-32,i'll take any screen grabs you have.  thanks.,sexism,1.0,@tsupdawgs @feministlah,,
5723-3447-4186-2560-00,whyyyyyy 😩 i just want these dumb bitches gone,sexism,1.0,,#MKR,
5755-9728-6769-6270-08,rt : no wonder kat cant keep a job. shes not good at anything.,sexism,1.0,@rinakays,#mkr,
3854-3988-6875-9760-00,i'm not sexist but the canadian anthem should not be changed... it's tradition we all know now that men and women are equal.,sexism,1.0,@CampbellPaton,,
5759-6669-8420-8670-08,rt : that should wipe the smug smile off you're face kat,sexism,1.0,@nicolesantucci,#rudebiatch #mkr,
5713-7033-7096-6220-16,"ok, you win that one.  go tell your cousin's friend to fork it over...",sexism,1.0,@PelorsHope,,
4326-4248-2921-1440-00,"rt  not sexist but, i can't listen to a woman talk about men's basketball",sexism,1.0,@trippr13,#ainthappenin,
5637-7363-0283-1450-24,good job having her call you a loser...btw that hypocrisy is gold.  hopefully someone will see it.,sexism,1.0,@Shermertron,,
5694-0732-1543-2170-24,"right. but you know squat, so who cares...",sexism,1.0,@ellarosyy,,
5702-0229-6576-9050-24,he asked for it.  did you?  why not find an employer who will value you properly?,sexism,1.0,@ChrisMMcDougall,,
4181-9136-7995-5349-76,rt  not sexist but i think male comedians are funnier than female ones.,sexism,1.0,@stephaybabes,,http://t.co/0nRJQFuzxI
4442-9532-4878-6389-76,"yes.  people call me sexist, i say truthful. i mean do you expect a man to do cooking cleaning and washing?",sexism,1.0,@TheIronN00B,,
4790-5676-1836-4209-92,rt : sometimes i think cute is the best form of attractiveness.,sexism,1.0,@mshaysoul,,
4665-9936-2081-3329-92,rt  i'm not sexist but it is fact we can do more than females it's scientific fact....the only people that say otherwise are,sexism,1.0,@eminemtbfh,,
5623-1840-3449-6839-68,.  i made up nothing. a stoner said that and you are too ignorant of world events to know he's wrong.,sexism,1.0,@philippenis @DannyVelasco,#sorryitsaboy,
3986-4890-3530-0579-84,"we can't even fucking ride bikes now? what the shit is this?  i'm not sexist, but girls riding bikes just looked weird af.",sexism,1.0,@james19XX,,
5696-9133-5457-9640-32,"rt :  the most they do is say ""can't believe so many dudebros are protesting .""",sexism,1.0,@Shermertron @MT8_9,#malesuicide,
5723-2761-2443-3370-24,"rt :   fat arms, bad teeth and a massive arse what the hell is that katie a promo girl/model of?",sexism,1.0,@danhickey2199,#MKR #killerblondes,
